id,title,source,score,type
22340,"Kumo no Ue wa Itsumo, Hare",Original,5.46,ONA
22341,New Initial D Movie: Battle Digest,Manga,7.41,OVA
23127,Aoi Douwa,Original,,Music
22342,Ojamajo Doremi: Honobono Gekijou,Picture book,6.81,OVA
22343,Jing Cui Xian Zun,Original,5.84,ONA
22344,Chameleon Syndrome,Original,,Music
22345,U Utsu,Original,,Music
22346,Fukenkou Shakai,Original,,Music
22347,"Benriya Saitou-san, Isekai ni Iku",Web manga,7.42,TV
22348,"Yamato yo, Towa ni: Rebel 3199",Original,,Movie
22349,Estab-Life: Great Escape,Mixed media,6.5,TV
22350,Ooyukiumi no Kaina,Original,6.68,TV
22351,Kami wa Game ni Ueteiru.,Light novel,6.25,TV
22382,Bukusuta The World,4-koma manga,,Movie
22352,Alice Gear Aegis Expansion,Game,5.82,TV
22353,Honekami,Original,,Movie
22354,Sugar Loss,Original,6.55,Music
22355,Pokemon Anime Chou Hyakka: Pokemon Kingin Zukan Super Select,Game,5.92,OVA
22356,Kobitos,Picture book,,ONA
22357,Kono Machi ni Hare wa Konai,Original,6.6,Music
22358,Selepro-chan! Gekijou,Mixed media,,ONA
22359,Hoshi no Samidare,Manga,5.64,TV
22360,Shen Wu Tianzun,Manga,6.79,ONA
22361,Tensai Ouji no Akaji Kokka Saisei Jutsu: Short Drama Specials,Light novel,6.43,Special
22362,A Viva Non Non,Original,6.05,Music
22363,Kakurenbo (2012),Original,,Movie
22364,Arifureta Shokugyou de Sekai Saikyou: Arifureta Yorimichi de Sekai Saikyou,Light novel,6.94,Special
22365,Prima Doll,Mixed media,7.14,TV
22366,Princess Principal: Crown Handler Movie 2 - Revealing Reviews,Original,6.67,Special
22414,Imagination of Marathon Runners,Original,4.98,Movie
22415,Saturn,Original,5.92,Music
22367,Shi Shaoxia Ganjue Hao Gudan,Manga,,ONA
22368,Mushikaburi-hime,Light novel,6.87,TV
22369,Ishi kara,Original,,Movie
22370,Zhu Tian Ji,Manga,6.92,ONA
22371,Kumichou Musume to Sewagakari Picture Drama,Manga,5.82,ONA
22372,Omoikou,Music,6.61,Music
22373,Saikyou Onmyouji no Isekai Tenseiki,Light novel,7.15,TV
22374,Stars*Collection!,Other,6.67,ONA
22375,Minna no Tonio-chan: Fuck the World,Other,,Special
22376,Bastard!! Ankoku no Hakaishin (ONA),Manga,6.61,ONA
22377,Onipan!,Original,6.54,TV
22378,Wanhua Jing,Original,,Movie
22379,Doukyuusei Remake The Animation,Visual novel,6.4,OVA
25692,Metal Cardbot,Other,,TV
22383,Mousou Kagaku Series: Wandaba Style - Mix Juice no Tsukurikata,Original,,OVA
22384,Mugen no Ao,Original,6.11,Music
22385,Internet Overdose,Game,6.55,Music
22386,American Rabbit no Bouken,Other,,Movie
22387,Chimimo,Original,6.91,TV
22388,Shiyakusho,Manga,6.34,ONA
22389,Zenryoku Usagi (2023),Manga,,TV
22390,Ma-eum-uisoli Season 2,Web manga,,TV
22391,Ma-eum-uisoli Season 3,Web manga,,TV
22392,Extreme Hearts,Original,6.54,TV
22393,Mao Zhi Ming Specials,Manga,6.24,ONA
22394,Ima wo Kakeru Shoujo,Original,6.15,Music
22395,Imaginary Express,Original,6.42,Music
22396,Goyang-i Ibsog-eulo Ttwieodeulda,Original,,Movie
22397,"Kawaru Machi, Kawareru Machi, Ishinomaki feat. Jun",Manga,6.27,ONA
22416,Dreamland,Original,5.93,Movie
22417,An Enormous Delta,Original,,Music
22418,Saishin Sekai Xin Xin Xiang Yin,Original,,Music
22419,Hitori Iro,Original,6.05,Music
22398,Jujutsu Kaisen 2nd Season,Manga,8.84,TV
22399,A Ripple in Time,Game,6.15,ONA
22400,Aru Kokoro no Tabi,Original,,Movie
22401,Piplup Step,Game,7.05,Music
22402,Helpless Void,Original,,Movie
22403,Pochama Sweets,Game,5.55,Special
22404,Kimetsu no Yaiba: Katanakaji no Sato-hen,Manga,8.25,TV
22405,Helck,Web manga,7.28,TV
22406,Nanyou Zong Zai Xiuluochang,Manga,,ONA
22407,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama,Light novel,6.24,ONA
22408,Duel Masters King Max,Original,,TV
22409,Doupo Cangqiong: Yuanqi,Novel,7.44,ONA
22410,Doupo Cangqiong: Nian Fan,Novel,8.1,ONA
22411,Kamigawa: Kagayakeru Sekai,Card game,6.52,CM
22412,Sode no Quilt,Original,6.35,Music
22413,Kettobashita Moufu,Original,6.33,Music
22422,Sayonara Natsu no Hi,Original,6.22,Music
22423,Rapport,Original,6.15,Music
22424,Ginga Dento,Original,5.94,Music
22425,Kuro no Shoukanshi,Light novel,7.08,TV
22426,Sazanami Soushi ni Junketsu wo Sasagu,Web manga,6.17,ONA
22427,"Manga ""Bakemonogatari"" Shaft Seisaku Tokubetsu PV",Light novel,7.2,PV
22428,Pukkulapottas to Mori no Jikan,Original,,Movie
22429,Humanity!,Original,,Music
22430,Kaisou Ressha,Original,6.88,Music
22431,11:08,Original,5.51,ONA
22432,Egao no Loop,Original,,Music
22433,I Wanna,Original,6.88,Music
22434,Kyojin no Hoshi: Tokubetsu-hen - Hanagata Mitsuru,Manga,,TV
22435,The Kabocha Wine: Ore to Aitsu no Shinkon Ryokou!?,Manga,,Special
22436,Repaint,Mixed media,6.52,Music
22437,Eroriman,Visual novel,6.42,OVA
22438,Melt (2022),Original,6.14,Music
22439,Nag,Original,,Music
22440,Hologram Circus,Original,6.67,Music
22441,Yurei Deco,Original,6.03,TV
22442,AEON,Original,5.6,Movie
22443,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 2nd Season,Light novel,8.11,TV
22444,MahoYome Specials,Manga,6.1,Special
22445,Shinobi no Ittoki,Original,6.07,TV
22446,NieR:Automata Ver1.1a,Game,7.51,TV
22447,After Hours,Original,5.4,Special
22448,Kagami no Kojou,Novel,7.55,Movie
22449,Grisaia: Phantom Trigger the Animation (TV),Visual novel,,TV
22450,Kamen Rider Saber & Kamen Rider Zero-One Manner Movie,Unknown,,Movie
22466,Ruguo Lishi Shi Yiqun Miao: Miao Miao Mi Ya,Web manga,,Music
22451,Ookami to Koushinryou: Merchant Meets the Wise Wolf,Light novel,8.27,TV
22452,InaDan Gag Gaiden,Game,,ONA
22453,Inamori Asuto no Soccer Kyoushitsu,Game,,ONA
22454,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta.,Light novel,5.95,TV
22455,Qi Jie Diyi Xian,Web novel,6.29,ONA
22456,Akachan Honbuchou 2nd Season,Manga,,TV
22457,Kami nomi zo Shiru Sekai PV,Manga,5.89,PV
22458,"Kanojo, Okarishimasu: Date Movie",Manga,5.57,ONA
22459,Kizuna no Allele,Original,5.28,TV
22460,Seikimatsu Densetsu: Wonderful Tatsunoko Land,Unknown,,Special
22461,Pokemon Legends Arceus: Yuki Hodo Kishi Futaai,Game,7.41,ONA
22462,Idol Bu Show Movie,Mixed media,5.47,Movie
22463,Golden Douga Gekijou Specials,Manga,6.07,Special
22464,Metamon to! Wooper to Katazuke,Game,5.72,ONA
22467,Ruguo Lishi Shi Yiqun Miao 5th Season,Web manga,,ONA
22468,I Love Me,Original,,TV
22469,Cap Kakumei Bottleman DX,Game,6.05,TV
22470,Chotto Warareru Gag Gaiden,Original,,ONA
22471,Satsuriku Tenshi Jibril PV,Light novel,5.62,PV
22472,Minna no Douyou: Shabondama - Oyako de Utau Uta,Music,,Music
22473,Minna no Douyou: Yuuyake Koyake - Utaitsugitai Uta,Music,,Music
22474,Minna no Douyou: Warera wa Umi no Ko - Minna de Utau Uta,Music,,Music
22475,Bokura Mada Underground (2022),Original,6.42,Music
22476,One Piece: Otoshidama Special - Tokubetsu Hou Mugiwara Kaizokudan no Himitsu!,Manga,6.53,TV Special
22477,One Piece: Mugiwara no Ichimi kara no Kansen Yobou Message,Unknown,6.2,CM
22478,Ple Ple Pleiades Special Edition,Light novel,6.25,ONA
22479,Mushoku Tensei II: Isekai Ittara Honki Dasu,Light novel,8.28,TV
22480,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e 3rd Season,Light novel,8.0,TV
22481,Yin Yang Shi: Ping An Wu Yu 3rd Season,Game,6.16,ONA
22482,Nonsense Bungaku (2022),Original,6.19,Music
22483,Wo Jia Yezhu Hui Zuo Yao,Web manga,,ONA
22484,Fei Ren Zai: Shenxian Ye Ai Chi,Manga,6.03,ONA
22485,Yi Ren Zhi Xia 5th season,Manga,6.77,ONA
22486,Momo no Rakuen Keikaku Maruhi File,Manga,5.84,Special
22487,Wu Shan Wu Xing,Original,7.08,ONA
22488,Xing Hai Qishi: Xia Ban Ji,Original,6.61,ONA
22489,Zi Chuan: Yincang Hudong Ju,Novel,6.35,ONA
22490,Xing Hai Qishi: Xinghuo Chongran,Original,6.38,ONA
22491,Ami no Monomane 150 Renpatsu,Light novel,5.3,Special
22492,Kimi to Soda,Original,,Music
22493,Meng Qi Shi Shen: Huanxi Zhui Hun,Web novel,7.34,ONA
22494,Jiuzhou Piaomiao Lu,Other,6.5,ONA
22495,Long Wang Dian 2nd Season,Web manga,,ONA
22496,Go! Go! Tokyo MER: Kinkyuujitai to Tatakau Nakama-tachi,Other,,ONA
22497,Futoku no Guild,Manga,6.56,TV
22498,Kinsou no Vermeil: Gakeppuchi Majutsushi wa Saikyou no Yakusai to Mahou Sekai wo Tsukisusumu,Manga,6.81,TV
22515,20-pun de Oitsukeru: Shingeki no Kyojin,Manga,6.26,ONA
22516,Aharen-san wa Hakarenai Mini,Manga,6.02,ONA
22517,Heungbuwa Nolbu,Other,,Movie
23678,Robomi,Game,5.95,Music
22499,Seijo no Maryoku wa Bannou desu Season 2,Light novel,7.42,TV
22500,Xin Qin Shi Mingyue,Novel,,ONA
22501,Isekai Yarisaa,Manga,6.81,OVA
22502,BanG Dream! 5th Anniversary Animation: CiRCLE Thanks Party!,Mixed media,7.73,ONA
22503,Isekai One Turn Kill Neesan: Ane Douhan no Isekai Seikatsu Hajimemashita,Manga,6.34,TV
22504,15-fun de Wakaru Inazuma Eleven: Ares no Tenbin,Game,6.17,ONA
22505,Uma Musume: Pretty Derby - 1st Anniversary Special Animation,Game,7.03,Special
22506,Taikutsu wo Saien Shinaide,Original,7.28,Music
22507,Darkroom,Original,6.25,Music
22508,Eternity Memories,Game,6.79,Special
22509,Deko Boko Friends 2,Original,,TV
22510,Sekigahara Gassen: Kiro ni Tatta Tarui no Bushou-tachi,Other,,ONA
22511,Anata no wo Uchi ga Eigakan,Original,,CM
22512,Miko Note Episode 0: Zenjitsudan,Game,5.76,ONA
22513,10-pun de Oitsukeru: Shingeki no Kyojin,Manga,6.34,ONA
22514,15-fun de Oitsukeru: Shingeki no Kyojin,Manga,6.35,ONA
22677,Euroboys,Original,5.04,Movie
22518,Sukkiri!! x Eiga Himitsu no Akko-chan,Unknown,,Special
22519,Saseum Kkoch,Original,,Movie
22520,Haru no Niji no Soushiki,Original,,ONA
22521,Qiche Ren Zongdongyuan,Original,,Movie
22522,D4DJ Double Mix,Mixed media,7.3,TV Special
22523,Spy Kyoushitsu,Light novel,6.39,TV
22524,Kimagure Concept,4-koma manga,,ONA
22525,Namida no Sotsuen Special: Arigatou Baba,Other,,OVA
22526,Kakkoii 1-nensei ni Naru Tame no Daibouken,Other,,OVA
22527,Challenge 1-nensei Koutsuu Anzen,Other,,OVA
22528,Tata Tu Ran Xiang Dao,Unknown,,ONA
22529,Tata Tu Ran Xiang Dao 2,Unknown,,ONA
22530,Bakugan: Evolutions,Original,5.71,ONA
22531,Inu ni Nattara Suki na Hito ni Hirowareta.,Web manga,5.08,TV
22532,Tensai Bakabon Pilot,Manga,,Special
22533,Musabi Daibakuhatsu,Original,,ONA
22534,(OO),Original,6.17,Movie
22535,10-shuunen da yo! Chibi Maruko-chan,Manga,,OVA
22536,Fengyun Bian,Unknown,,ONA
22537,Katu,Other,,ONA
22678,Bukkanseii Catharsis,Original,5.93,Music
22538,Cang Lan Jue,Web novel,7.15,ONA
22539,Emo Faze,Web novel,7.19,ONA
22540,Zuoshou Shanglan,Original,6.93,ONA
22541,Zhe Tian,Web novel,7.11,ONA
22542,Duo Xuan Shi,Other,6.71,ONA
22543,Eternal Boys,Original,6.56,TV
22544,Kyonyuu Onna Senshi: Dogeza Saimin,Visual novel,6.82,OVA
22545,Tokyo 24-ku: Reversal Film,Original,5.77,TV Special
22546,Ragna Crimson,Manga,7.57,TV
22547,"Ore, Tsushima x Na Mo Naki Nezumi",Original,5.66,ONA
22637,Happy Music♪,Mixed media,6.64,Music
22548,SpoGomi: World Cup Exhibition Match-hen,Original,5.5,ONA
22549,Qian Ting Zong Dong Yuan: Haidi Liang Wanli,Unknown,,Movie
22550,Qian Ting Zong Dong Yuan,Unknown,,Movie
22551,FLCL: Grunge,Original,4.69,TV
22552,FLCL: Shoegaze,Original,6.18,TV
22553,C Danchi,Original,5.39,TV
22554,Bokura no Yoake,Manga,6.26,Movie
22555,Yoku,Original,7.52,Music
22556,Sukuwareru Ramiris,Manga,6.55,ONA
22557,Chinese Blue,Original,,Music
22558,p.h.,Original,,Music
22559,Daraku Seikatsu,Original,5.95,Music
22560,Otomo Shimasu,Original,,Music
22561,Hanma Baki: Son of Ogre 2nd Season,Manga,8.0,ONA
22562,Echo,Manga,6.92,PV
22563,Aishiteru,Unknown,,Music
22564,Solidarieta wa Mahou no Hana,Original,,Music
22565,Shinkalion Hello Kitty,Other,5.88,ONA
22566,"Sakadachi-kun, Hashiru!",Original,,Movie
22567,CiTY,Original,,Movie
22568,Tokyo Lights,Original,,Music
22569,Baise Shandian,Original,,ONA
22638,Wish You Luck,Mixed media,6.44,Music
22570,Xin Shen Bang: Yang Jian,Original,7.15,Movie
22571,Shen Yin Wangzuo,Web novel,7.82,ONA
22572,Echigo Bakufu,Web manga,,TV Special
22573,Kisaku Reiwa,Visual novel,5.63,OVA
22574,Arifureta Shokugyou de Sekai Saikyou 2nd Season Picture Drama,Light novel,6.24,ONA
22575,Last Live,Original,,Music
22576,Parasite Piano,Original,6.51,Music
22577,Neoui Moseub,Original,,Music
22578,12-wol,Original,5.6,Music
22579,Tonari no Kaibutsu-kun PV,Manga,6.52,PV
22580,Pyeheoga Doenda Haedo,Original,,Music
22581,Tekken: Bloodline,Game,6.44,ONA
22582,Bloomy*Cafe,Game,,ONA
22583,Mahoutsukai Reimeiki Mini Anime,Light novel,5.56,ONA
22584,Boku wo Sonna Me de Minaide,Original,6.11,Music
22585,Wo Shi Da Xiongmao,Unknown,,Movie
22586,Wo Shi Da Xiongmao: Xiongmao Da Xia,Unknown,,Movie
22639,Aigatari na Itte,Original,6.28,Music
22640,Nonnon,Original,5.87,Music
22641,Wanna,Original,,Music
22587,Dead Dead Demons Dededede Destruction,Manga,,Movie
22588,Mo You Ji,Unknown,,ONA
22589,Bastard!! Ankoku no Hakaishin Part 2 (ONA),Manga,6.75,ONA
22590,JoJo no Kimyou na Bouken Part 6: Stone Ocean Part 2,Manga,8.08,ONA
22591,Orient: Awajishima Gekitou-hen,Manga,7.05,TV
22592,Kengan Ashura Season 2,Web manga,7.62,ONA
22593,Bucchigire!,Original,6.0,TV
22594,Kurokami The Animation: Akane-sensei no Kankokugo Kouza,Manga,,Special
22595,Hakkoutai Solar Cycle,Original,6.26,Music
22596,Christmas of a Wandering Ghost,Original,6.52,Music
22597,Keshin,Original,6.3,Music
22598,Senkou,Mixed media,6.74,Music
22599,First Step,Mixed media,6.52,Music
22600,Ice Cream,Original,,Music
22601,RWBY: Hyousetsu Teikoku,Other,6.35,TV
22602,Hun Hou Richang,Novel,,ONA
22603,Wo Jian Qile Yi Di Shuxing,Other,6.47,ONA
22604,Kaiju Yi Zuo Shan,Web novel,,ONA
22605,Liaotian Qun De Richang Shenghuo,Web novel,,ONA
22606,Xing Yuan Zhi Jing,Original,,ONA
22607,Xing Yu Siwan Nian,Web novel,7.45,ONA
22608,Shi Shi Chuanshuo,Other,,ONA
22609,Bai Yue Er,Original,6.15,ONA
22610,Renai Flops,Original,6.71,TV
22611,Rakudai Majo: Fuuka to Yami no Majo,Book,6.36,Movie
22612,Shi Wangzhe A?,Game,,ONA
22613,Brand new Pastel Road!,Mixed media,6.66,Music
22614,Tenjin,Original,5.83,ONA
22615,Rock'n Oyone,Original,,ONA
22616,Uchuu Camper Chicchi,Original,5.57,ONA
22642,Wakusei,Original,,Music
22643,Suki Datta (Hazu Datta),Original,6.16,Music
22808,Titipo Titipo 2,Unknown,,TV
22617,Opus.COLORs,Original,5.76,TV
22618,Engage Kiss,Original,6.81,TV
22619,Metamon to! Purin no Stage,Original,5.75,ONA
22620,Lioness' Pride,Other,6.23,Music
22621,Po,Other,5.72,Music
22622,Sonna Ame no Hi ni Wa,Other,6.05,Music
22623,Maiodore! Maimai Time,Other,5.64,Music
22624,Real Melancholy,Original,6.1,Music
22625,Mazinger Z x Hello Kitty x Chogokin,Unknown,5.69,CM
22626,Chogokin Hello Kitty,Unknown,5.85,ONA
22627,Mattaku Mi ni Naranai Hibi,Original,,Music
22628,Rakka-sei,Original,6.07,ONA
22629,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto Mini Anime,Music,5.75,ONA
22630,Sasaki to Miyano Movie: Sotsugyou-hen,Manga,8.32,Movie
22631,Mermaid,Original,6.12,Music
22632,"Nonbiri to,",Original,6.06,Music
22633,Kakero,Original,6.99,Music
22634,Tsune,Original,,Music
22635,Boku wa Omocha,Original,,Music
22636,A Lot of Life,Mixed media,6.49,Music
22658,Parasite,Original,6.56,Music
22644,Wu Ying Sanqian Dao,Novel,6.44,ONA
22645,Lv1 Maou to One Room Yuusha,Web manga,7.19,TV
22646,Nakazaki Tatsuya Super Gag Theater I,Manga,,Special
22647,Nakazaki Tatsuya Super Gag Theater II,Manga,,Special
22648,Tonari no Youkai-san,Web manga,7.05,TV
22649,Isekai Nonbiri Nouka,Light novel,7.56,TV
22650,Tsugunai,Visual novel,6.19,OVA
22651,4-nin wa Sorezore Uso wo Tsuku,Manga,7.15,TV
22652,Jantama Pong☆ Web Special,Game,5.5,ONA
22653,Sekai ga Horobiru Mae ni Kimi ni Aitai,Original,4.92,Movie
22654,Ohiru no Shocker-san,Other,,ONA
22655,Mattaku Mi ni Naranai Kiseki,Original,,Music
22656,Arifureta Shokugyou de Sekai Saikyou: Maboroshi no Bouken to Kiseki no Kaigou,Light novel,7.15,OVA
22657,Mattaku Mi ni Naranai Song,Original,,Music
22659,!NVADE SHOW!,Mixed media,6.03,Music
22660,Gunjou,Original,7.17,Music
22661,Fondant Step,Original,6.04,Music
22662,#Aqua Iro Palette,Original,6.38,Music
22663,Generic Riot!!,Original,6.33,Music
22664,Bakeyo,Original,5.63,Music
22665,Talk with God,Original,5.94,Music
22666,Shinya Haikai,Original,,Music
22667,Lagtrain,Original,7.21,Music
22668,Kuro (Movie),Original,,Movie
22669,Wo Kao Chongzhi Dang Wudi,Unknown,6.39,ONA
22670,Xian Mu,Unknown,,ONA
22671,Genei,Original,6.11,Music
22672,Template,Original,7.34,Music
22673,Shin Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,Light novel,5.43,TV
22674,Ruguo Lishi Shi Yiqun Miao 8th Season,Web manga,,ONA
22675,Masamune-kun no Revenge R,Manga,7.24,TV
22676,Giant Killing (Music),Original,,Music
22679,Shinsekai Pygmalion,Original,6.07,Music
22680,Palette,Other,6.79,Music
22681,Shiori,Original,6.61,Music
22682,Oyasumi (July 2011),Original,,Music
22683,Torokeru Tetsugaku,Original,,Music
22684,Seikan Sekai,Game,6.31,Music
22685,Yuukei,Original,,Music
22686,Haru Matsu Waltz,Original,,Music
22687,Kruel Kreator,Original,6.13,Music
22688,Hisui (Music),Original,6.02,Music
22689,Deep Sea Swing,Original,6.08,Music
22690,At Atelier,Original,6.1,Music
22691,Zhan Qiannian,Manga,6.7,ONA
22692,Xinghe Zhizun 2nd Season,Web novel,6.01,ONA
22693,21-seiki,Unknown,5.33,Music
22694,Jantama Pong☆ Episode 0,Game,5.99,Special
22695,Mogu Mogu Yummy!,Original,6.74,Music
22696,Ahoy!! Warera Houshou Kaizokudan☆,Original,7.15,Music
22697,Kamisama no Idenshi,Original,6.17,Music
22698,Aisu,Original,5.41,Music
22699,Nitian Xie Shen 2nd Season,Web novel,,ONA
22700,Tonikaku Kawaii: Seifuku,Manga,7.72,Special
22701,Baraou no Souretsu Recap,Manga,5.69,TV Special
22702,Shingeki no Kyojin: The Final Season - Kanketsu-hen,Manga,8.91,TV Special
22703,The iDOLM@STER Cinderella Girls: U149,Web manga,7.71,TV
22704,Shin Gakki da yo! Waccha PriMagi! Gakuen,Original,,Special
22705,Rabbits Kingdom the Movie,Music,,Movie
22706,Kyokou Suiri Mini Anime Season 2,Manga,5.88,ONA
22707,Machikado Mazoku: 2-choume Mini,4-koma manga,6.0,ONA
22708,Suisei no Freyline: Prologue,Original,5.52,TV Special
22709,Fire Emblem Heroes: Lonely Puppeteer (Spring Remix),Game,6.51,Music
22710,Xue Yu Xin,Manga,6.65,ONA
22711,Watashi no Shiawase na Kekkon,Novel,7.77,TV
22712,Tongari Boushi no Atelier,Manga,,
22713,Kidou Senshi Gundam 00: Revealed Chronicle,Original,,ONA
22714,Shan Hai Juelun,Original,,ONA
22715,Dilemma,Original,6.57,Music
22716,"Yuusha, Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na",Light novel,6.54,Special
22717,Lian Ti Shi Wan Ceng: Wo Yang De Gou Dou Shi Dadi,Manga,,ONA
22718,Tenshi no Agape,Original,6.57,Music
22719,Nanji Nanpun Chikyuu ga Nankai Mawattara,Mixed media,,Music
22720,Kidou Senshi Gundam: Tekketsu no Orphans - Tokubetsu-hen,Original,6.7,TV
22721,Error,Original,5.98,Music
22722,Heart Beat (2019),Original,5.71,Music
22723,Neko Naraba Ikeru,Original,6.15,Music
22724,Creating World (2020),Original,5.93,Music
22725,Pastel Tea Time,Original,6.25,Music
22726,Shinshoku!! Chikyuu Zeniki Zen Ocean,Original,5.94,Music
22727,Happiness World,Other,6.2,Music
22728,Butsu Zone,Manga,,OVA
22729,City Hunter Movie: Tenshi no Namida,Manga,6.84,Movie
22730,D4DJ All Mix,Mixed media,7.41,TV
22731,Mirror Tune,Original,6.65,Music
22732,Nomino Sukune,Original,,Movie
22733,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation (2022),Visual novel,5.73,OVA
22734,Jeom,Unknown,,Movie
22735,Jintian Mingtian,Unknown,,Movie
22736,Simgyeong,Unknown,,Movie
22737,Umjig-im-ui Sajeon,Unknown,,Movie
22738,Abeojiuibang,Unknown,,Movie
22739,Shoutai Hanmei Nameless Girl,Original,5.63,Music
22740,Yong Zhi Cheng,Original,,Movie
22741,Larva Island Movie,Unknown,,ONA
22742,Mado wo Akete,Other,6.87,Music
22743,Q,Original,7.47,Music
22744,Ao no Orchestra,Web manga,7.15,TV
22745,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Recap,Light novel,6.94,TV Special
22746,Period of the Mouseman,Original,,Movie
22747,Boku no Sensou,Original,6.35,Music
22748,Heroes: Battle Disk Densetsu,Original,,ONA
22749,Wan Yu Zhi Wang,Web novel,5.84,ONA
22750,Qian Ting Zong Dong Yuan 2,Unknown,,Movie
22751,Isekai wa Smartphone to Tomo ni. 2,Light novel,6.44,TV
22752,Kenda Master Ken,Original,,Movie
22753,Kenda Master Ken (TV),Original,5.46,TV
22754,Doggy God's Street,Original,7.32,Music
22755,Dahong Yu Xiao Lan,Original,,Movie
22756,Zui Ke Ai De Ren (Movie),Unknown,,Movie
22757,Te Gong Mingxing,Unknown,,Movie
22758,Xiao Mo Tou Baolu La! 2,Web manga,6.81,ONA
22759,Jarinko Chie (TV) Special,Manga,,Special
22809,Titipo Titipo 3,Unknown,,TV
22810,Luna-ui Mabeobdogam,Unknown,,Special
22760,Nozomanu Fushi no Boukensha,Light novel,7.44,TV
22761,Ultraman Final,Manga,7.23,ONA
22762,Jiu Cang Miao Wo,Unknown,,ONA
22763,Jiu Cang Miao Wo 2nd Season,Unknown,,ONA
22764,You Yao Qi Guanggao Pian: Gao Neng Qi Chuang Zhuang Tai Jia,Unknown,,PV
22765,Fuuta-kun,Manga,,Special
22766,Seika Jogakuin Kounin Sao Ojisan,Manga,7.53,OVA
22767,Pandemic,Manga,5.11,OVA
22768,Harem Cult,Manga,6.48,OVA
22769,Shiguang Daili Ren x Vatti: Nan Qin Na Yi Wan Mifang Da Gongkai!,Original,6.1,ONA
22770,Shaman King: Flowers,Manga,6.58,TV
22771,World Heroes,Game,,Special
22772,Oniichan wa Oshimai!,Manga,7.68,TV
22773,Cool Doji Danshi,Web manga,7.87,TV
22774,Xun Jian,Web novel,6.05,ONA
22775,Tomica Heroes Jobraver: Tokusou Gattai Robo,Other,,ONA
22776,Cue! Short Anime,Game,5.82,ONA
22777,Zombie-ga Doeeo Beorin Naui Ttal,Web manga,5.72,TV
22811,Quails,Original,5.28,Movie
22812,Menghuan Shuyuan: Huxi Jiankang Kepu,Game,,ONA
22778,Qian Ting Zong Dong Yuan 3: Caihong Baozang,Unknown,,Movie
22779,Qian Ting Zong Dong Yuan 4: Zhangyu Giyu Ji,Unknown,,Movie
22780,Qian Ting Zong Dong Yuan 5: Shi Guang Bao He,Unknown,,Movie
22781,Yoru wa Neko to Issho,Web manga,7.16,TV
22782,Kaminaki Sekai no Kamisama Katsudou,Manga,6.73,TV
22783,Sorekara,Original,6.14,Music
22784,Tanoshii Sansuu (TV),Original,,TV
22785,Discomyu Seijin,Original,6.3,Music
22786,Otonari ni Ginga,Manga,7.14,TV
22787,Yuusha ga Shinda!,Web manga,6.62,TV
22788,Marine Shukkou!!,Other,7.69,Music
22813,Menghuan Shuyuan: Kexue Xiao Jizhe,Game,,ONA
22814,Menghuan Shuyuan 6th Season,Game,,ONA
22789,Hyouken no Majutsushi ga Sekai wo Suberu,Light novel,6.36,TV
22790,Bishoujo Senshi Sailor Moon Cosmos Movie,Manga,7.64,Movie
22791,Summer: Inaka no Seikatsu,Game,6.33,OVA
22792,Sleepless: A Midsummer Night's Dream - The Animation,Visual novel,5.5,OVA
22793,#Ima made de Ichiban Yokatta Sex The Animation,Manga,6.53,OVA
22794,Wangu Jian Shen (2022),Web novel,6.57,ONA
22795,Anhe Zhuan,Web novel,6.85,ONA
22796,Jiu Tian Xuan Di Jue 2nd Season,Original,6.23,ONA
22797,J* Genkai Koubi: Goui Sounyuu de Bachibachi Niku Anaka,Manga,6.59,OVA
